registration_id,email,first_name,last_name,phone,birthdate,parent_email,assigned_role,team_name,age_group,fee_amount,payment_status,gear_item,gear_size,gear_quantity,registered_at
40552,oliver.garcia28@gmail.com,Oliver,Garcia,555-3021,1973-04-01,,parent,U10 Tigers,U10,45.00,partial,Shorts,YM,3,2026-06-01 13:25:00
40553,marcus.martinez22@gmail.com,Marcus,Martinez,555-8086,1975-05-24,,coach,U12 Bears,U12,15.00,paid,Shorts,YL,1,2026-06-14 10:12:00
40554,james.garcia26@yahoo.com,James,Garcia,555-9400,2012-11-04,parent_garcia@outlook.com,player,U10 Storm,U10,10.00,paid,Shorts,YM,1,2026-06-06 17:41:00
40555,sophia.davis70@gmail.com,Sophia,Davis,555-7487,1984-04-12,,volunteer,U10 Storm,U10,10.00,paid,Cleats,YM,1,2026-06-17 09:06:00
40556,william.hopper25@gmail.com,William,Hopper,555-5220,1979-03-11,,parent,U14 Cobras,U14,30.00,paid,Cleats,S,3,2026-06-17 17:48:00
40557,sarah.johnson59@outlook.com,Sarah,Johnson,555-5328,1988-05-31,,parent,U10 Tigers,U10,10.00,unpaid,Cleats,M,1,2026-06-27 15:27:00
40558,isabella.williams33@gmail.com,Isabella,Williams,555-1420,1977-01-09,,volunter,U10 Tigers,U10,10.00,unpaid,Socks,L,1,2026-06-03 13:42:00
40559,daniel.hopper39@corp.io,Daniel,Hopper,555-8314,1973-04-10,,volunteer,U12 Bears,U12,10.00,paid,Cleats,S,1,2026-06-15 13:30:00
40560,alex.brown56@gmail.com,Alex,Brown,555-6896,1993-03-24,,parent,U10 Tigers,U10,25.00,unpaid,Jersey,YS,1,2026-06-17 08:01:00
40561,liam.rodriguez43@hotmail.com,Liam,Rodriguez,555-4323,2016-08-14,parent_rodriguez@corp.io,player,U10 Tigers,U10,15.00,partial,Shorts,YS,1,2026-06-12 14:45:00
40562,marcus.vance15@corp.io,Marcus,Vance,555-8011,1988-12-13,,coach,U10 Tigers,U10,15.00,partial,Cleats,YS,1,2026-06-08 17:44:00
40563,ava.miller20@yahoo.com,Ava,Miller,555-2412,1980-03-25,,parent,U14 Eagles,U14,10.00,unpaid,Cleats,M,1,2026-06-22 17:46:00
40564,sarah.williams32@outlook.com,Sarah,Williams,555-2937,2019-04-25,parent_williams@gmail.com,player,U12 Bears,U12,10.00,partial,Cleats,M,1,2026-06-16 08:08:00
40565,marcus.johnson91@yahoo.com,Marcus,Johnson,555-5856,1994-10-25,,coach,U14 Cobras,U14,40.00,partial,Socks,YM,2,2026-06-21 09:54:00
40566,noah.oakley32@outlook.com,Noah,Oakley,555-5533,1993-10-31,,volunteer,U10 Storm,U10,15.00,partial,Cleats,S,1,2026-06-12 16:26:00
40567,grace.miller39@gmail.com,Grace,Miller,555-8666,1987-10-26,,coach,U14 Cobras,U14,60.00,paid,Socks,YM,4,2026-06-16 11:12:00
40568,liam.martinez16@hotmail.com,Liam,Martinez,555-7719,1975-07-23,,volunteer,U12 Bears,U12,25.00,paid,Jersey,YL,1,2026-06-18 15:46:00
40569,ava.garcia65@gmail.com,Ava,Garcia,555-5909,2014-08-19,parent_garcia@corp.io,player,U10 Storm,U10,30.00,partial,Cleats,L,2,2026-06-04 14:15:00
40570,ava.oakley75@outlook.com,Ava,Oakley,555-3959,1984-07-19,,parent,U14 Eagles,U14,25.00,paid,Jersey,L,1,2026-06-20 17:01:00
40571,james.rodriguez77@outlook.com,James,Rodriguez,555-1211,1977-03-14,,parent,U12 Lightning,U12,30.00,partial,Shorts,YL,3,2026-06-25 10:31:00
40572,james.miller32@gmail.com,James,Miller,555-3631,1991-04-26,,volunteer,U14 Eagles,U14,25.00,paid,Jersey,YS,1,2026-06-29 09:09:00
40573,emma.brodie45@hotmail.com,Emma,Brodie,555-7481,1980-11-25,,parent,U12 Bears,U12,60.00,unpaid,Cleats,YM,3,2026-06-22 12:14:00
40574,sophia.rodriguez47@hotmail.com,Sophia,Rodriguez,555-4009,2013-07-16,parent_rodriguez@outlook.com,player,U14 Cobras,U14,30.00,unpaid,Cleats,M,2,2026-06-11 15:44:00
40575,grace.davis36@yahoo.com,Grace,Davis,555-2733,2018-02-23,parent_davis@gmail.com,player,U10 Storm,U10,25.00,unpaid,Jersey,YL,1,2026-06-12 17:29:00
40576,grace.garcia47@outlook.com,Grace,Garcia,555-1705,2014-09-13,parent_garcia@gmail.com,player,U14 Cobras,U14,75.00,paid,Jersey,YS,3,2026-06-17 17:31:00
40577,liam.williams79@outlook.com,Liam,Williams,555-1009,1990-09-09,,parent,U12 Lightning,U12,100.00,paid,Jersey,YM,4,2026-06-27 15:27:00
40578,sophia.rodriguez39@outlook.com,Sophia,Rodriguez,555-3082,1982-10-23,,volunteer,U12 Bears,U12,20.00,partial,Socks,M,1,2026-06-28 10:14:00
40579,grace.jones84@hotmail.com,Grace,Jones,555-4770,1977-06-17,,parent,U10 Tigers,U10,15.00,paid,Socks,S,1,2026-06-26 14:12:00
40580,grace.davis18@corp.io,Grace,Davis,555-3505,1978-02-21,,volunteer,U12 Bears,U12,60.00,unpaid,Cleats,YL,3,2026-06-06 08:52:00
40581,sophia.oakley67@corp.io,Sophia,Oakley,555-3956,1988-05-31,,coach,U10 Tigers,U10,10.00,unpaid,Socks,YL,1,2026-06-07 10:39:00
40582,william.brown58@yahoo.com,William,Brown,555-5628,1976-04-25,,coach,U10 Storm,U10,20.00,partial,Cleats,YM,1,2026-06-28 15:56:00
40583,sophia.smith34@corp.io,Sophia,Smith,555-2797,1985-02-10,,volunteer,U14 Eagles,U14,20.00,unpaid,Cleats,M,1,2026-06-13 17:31:00
40584,daniel.smith11@corp.io,Daniel,Smith,555-2483,1971-11-09,,coach,U12 Bears,U12,50.00,unpaid,Jersey,XL,2,2026-06-20 14:11:00
40585,alex.rodriguez25@hotmail.com,Alex,Rodriguez,555-5177,1976-11-06,,volunteer,U14 Eagles,U14,20.00,partial,Shorts,YS,1,2026-06-30 08:14:00
40586,liam.brown83@gmail.com,Liam,Brown,555-7033,1974-12-28,,volunter,U10 Tigers,U10,75.00,unpaid,Socks,YM,5,2026-06-22 09:10:00
40587,isabella.vance14@gmail.com,Isabella,Vance,555-3919,1975-02-23,,parent,U14 Cobras,U14,10.00,paid,Socks,S,1,2026-06-21 13:46:00
40588,grace.miller70@gmail.com,Grace,Miller,555-6613,1982-03-07,,volunteer,U14 Cobras,U14,75.00,unpaid,Jersey,YL,3,2026-06-25 08:50:00
40589,marcus.hopper62@hotmail.com,Marcus,Hopper,555-4839,1990-10-07,,parent,U12 Lightning,U12,10.00,partial,Shorts,XL,1,2026-06-29 10:33:00
40590,ava.rodriguez80@corp.io,Ava,Rodriguez,555-2286,1987-01-05,,coach,U12 Bears,U12,10.00,paid,Cleats,YL,1,2026-06-29 08:56:00
40591,james.smith41@yahoo.com,James,Smith,555-9580,2018-04-14,parent_smith@outlook.com,player,U10 Tigers,U10,30.00,partial,Cleats,YS,2,2026-06-20 10:03:00
40592,isabella.miller50@gmail.com,Isabella,Miller,555-6440,2012-04-12,parent_miller@outlook.com,player,U10 Storm,U10,20.00,paid,Shorts,S,1,2026-06-27 12:15:00
40593,james.brown7@corp.io,James,Brown,555-2119,1978-11-15,,parent,U10 Tigers,U10,20.00,unpaid,Cleats,XL,1,2026-06-15 11:27:00
40594,liam.davis54@corp.io,Liam,Davis,555-4869,1984-03-16,,parent,U12 Bears,U12,10.00,unpaid,Shorts,M,1,2026-06-05 08:54:00
40595,noah.johnson16@outlook.com,Noah,Johnson,555-6800,1995-01-16,,coach,U14 Cobras,U14,25.00,unpaid,Jersey,XL,1,2026-06-18 11:18:00
40596,grace.davis11@hotmail.com,Grace,Davis,555-5668,2015-10-22,parent_davis@outlook.com,player,U12 Lightning,U12,60.00,unpaid,Cleats,YL,3,2026-06-29 16:20:00
40597,noah.davis60@hotmail.com,Noah,Davis,555-3809,1982-01-03,,parent,U12 Lightning,U12,10.00,unpaid,Shorts,YM,1,2026-06-02 11:25:00
40598,james.rodriguez50@gmail.com,James,Rodriguez,555-3481,1982-03-13,,volunteer,U10 Storm,U10,25.00,partial,Jersey,XL,1,2026-06-11 10:27:00
40599,ava.rodriguez67@outlook.com,Ava,Rodriguez,555-4015,1973-09-08,,parent,U10 Tigers,U10,30.00,paid,Cleats,YS,3,2026-06-26 12:50:00
40600,olivia.davis39@gmail.com,Olivia,Davis,555-8778,1974-05-18,,coach,U14 Eagles,U14,40.00,partial,Socks,YL,2,2026-06-19 12:41:00
40601,emma.miller26@gmail.com,Emma,Miller,555-5040,2016-07-08,parent_miller@hotmail.com,player,U14 Eagles,U14,15.00,unpaid,Shorts,YM,1,2026-06-26 10:09:00
40602,sarah.jones93@corp.io,Sarah,Jones,555-8110,1984-10-27,,parent,U12 Bears,U12,25.00,unpaid,Jersey,M,1,2026-06-29 17:59:00
40603,isabella.vance59@gmail.com,Isabella,Vance,555-6610,2011-07-26,parent_vance@gmail.com,Player,U12 Bears,U12,15.00,paid,Socks,S,1,2026-06-11 15:34:00
40604,emma.brown89@corp.io,Emma,Brown,555-9669,1983-08-25,,coach,U14 Eagles,U14,20.00,unpaid,Socks,XL,1,2026-06-12 09:23:00
40605,grace.miller54@yahoo.com,Grace,Miller,555-5329,1976-05-02,,volunteer,U10 Tigers,U10,10.00,partial,Shorts,YL,1,2026-06-26 08:32:00
40606,olivia.brown59@corp.io,Olivia,Brown,555-8060,2018-10-05,parent_brown@yahoo.com,player,U14 Eagles,U14,30.00,partial,Cleats,S,2,2026-06-27 15:50:00
40607,olivia.miller84@yahoo.com,Olivia,Miller,555-6779,2010-12-10,parent_miller@outlook.com,Player,U10 Storm,U10,20.00,paid,Socks,S,1,2026-06-22 13:03:00
40608,ava.davis76@yahoo.com,Ava,Davis,555-5192,1990-05-19,,coach,U12 Bears,U12,10.00,unpaid,Shorts,YS,1,2026-06-19 17:29:00
40609,daniel.miller50@yahoo.com,Daniel,Miller,555-3521,1991-08-11,,volunteer,U12 Bears,U12,10.00,paid,Cleats,YM,1,2026-06-28 14:29:00
40610,sarah.brown57@yahoo.com,Sarah,Brown,555-9553,1986-09-21,,volunteer,U14 Cobras,U14,15.00,paid,Socks,M,1,2026-06-05 08:30:00
40611,isabella.davis35@yahoo.com,Isabella,Davis,555-8027,2015-07-11,parent_davis@hotmail.com,player,U14 Eagles,U14,40.00,partial,Socks,S,2,2026-06-19 14:15:00
40612,liam.martinez58@corp.io,Liam,Martinez,555-1534,1978-03-28,,volunteer,U14 Eagles,U14,20.00,partial,Shorts,M,1,2026-06-02 16:54:00
40613,olivia.martinez92@corp.io,Olivia,Martinez,555-9699,1976-01-19,,coach,U14 Eagles,U14,10.00,partial,Cleats,S,1,2026-06-15 11:15:00
40614,marcus.brodie87@yahoo.com,Marcus,Brodie,555-5182,1992-06-18,,volunteer,U14 Eagles,U14,10.00,partial,Cleats,S,1,2026-06-22 16:39:00
40615,oliver.rodriguez12@corp.io,Oliver,Rodriguez,555-3543,1984-02-29,,coach,U10 Storm,U10,40.00,partial,Socks,YS,2,2026-06-09 11:41:00
40616,sophia.jones92@yahoo.com,Sophia,Jones,555-4658,2019-03-26,parent_jones@gmail.com,player,U14 Cobras,U14,25.00,paid,Jersey,S,1,2026-06-23 10:03:00
40617,liam.davis81@gmail.com,Liam,Davis,555-1729,1976-02-27,,parent,U10 Tigers,U10,10.00,paid,Socks,YS,1,2026-06-11 10:25:00
40618,isabella.johnson38@yahoo.com,Isabella,Johnson,555-9180,2011-05-01,parent_johnson@corp.io,player,U14 Eagles,U14,20.00,unpaid,Shorts,YL,2,2026-06-19 09:54:00
40619,sarah.martinez79@outlook.com,Sarah,Martinez,555-4809,1971-05-20,,coach,U10 Tigers,U10,30.00,partial,Shorts,L,3,2026-06-19 14:37:00
40620,william.hopper7@hotmail.com,William,Hopper,555-8559,1984-07-29,,volunteer,U14 Eagles,U14,20.00,unpaid,Cleats,YM,1,2026-06-03 10:02:00
40621,marcus.jones23@corp.io,Marcus,Jones,555-3748,2019-06-28,parent_jones@yahoo.com,player,U10 Tigers,U10,50.00,paid,Jersey,S,2,2026-06-26 16:18:00
40622,sarah.hopper45@gmail.com,Sarah,Hopper,555-7700,1993-04-07,,volunteer,U10 Storm,U10,40.00,unpaid,Shorts,L,2,2026-06-08 08:50:00
40623,isabella.williams84@gmail.com,Isabella,Williams,555-3260,1978-08-22,,volunteer,U14 Cobras,U14,30.00,unpaid,Cleats,XL,2,2026-06-07 13:16:00
40624,james.garcia6@gmail.com,James,Garcia,555-7033,1983-01-20,,volunteer,U10 Storm,U10,20.00,paid,Socks,L,1,2026-06-26 11:34:00
40625,timmy.miller38@yahoo.com,Timmy,Miller,555-5691,2019-04-21,parent_miller@corp.io,player,U12 Bears,U12,15.00,unpaid,Shorts,YL,1,2026-06-27 15:02:00
40626,marcus.oakley14@corp.io,Marcus,Oakley,555-4032,1974-12-13,,coach,U10 Tigers,U10,20.00,paid,Socks,YL,2,2026-06-28 14:35:00
40627,james.martinez52@outlook.com,James,Martinez,555-5326,1988-09-28,,coach,U10 Storm,U10,10.00,unpaid,Shorts,XL,1,2026-06-27 12:56:00
40628,ava.davis62@yahoo.com,Ava,Davis,555-4938,1986-11-14,,volunteer,U12 Bears,U12,10.00,paid,Socks,YL,1,2026-06-06 16:30:00
40629,daniel.rodriguez70@gmail.com,Daniel,Rodriguez,555-4876,2019-04-26,parent_rodriguez@hotmail.com,player,U12 Lightning,U12,40.00,unpaid,Shorts,M,2,2026-06-18 17:52:00
40630,william.vance77@hotmail.com,William,Vance,555-9275,2012-02-02,parent_vance@yahoo.com,player,U12 Lightning,U12,40.00,unpaid,Cleats,S,2,2026-06-18 13:06:00
40631,noah.miller68@yahoo.com,Noah,Miller,555-5799,1989-11-15,,volunteer,U10 Storm,U10,100.00,partial,Jersey,YM,4,2026-06-27 08:01:00
40632,grace.hopper40@yahoo.com,Grace,Hopper,555-4847,1977-08-21,,volunteer,U10 Storm,U10,25.00,paid,Jersey,S,1,2026-06-02 15:19:00
40633,isabella.hopper83@hotmail.com,Isabella,Hopper,555-2135,2016-01-20,parent_hopper@outlook.com,player,U14 Eagles,U14,20.00,partial,Socks,YS,2,2026-06-07 17:57:00
40634,oliver.rodriguez56@yahoo.com,Oliver,Rodriguez,555-8035,1973-06-12,,parent,U14 Cobras,U14,20.00,unpaid,Shorts,YS,2,2026-06-13 14:25:00
40635,james.miller82@yahoo.com,James,Miller,555-2490,1978-01-14,,volunteer,U10 Storm,U10,15.00,unpaid,Socks,YL,1,2026-06-20 13:51:00
40636,alex.vance13@gmail.com,Alex,Vance,555-5669,1985-09-28,,coach,U10 Storm,U10,15.00,unpaid,Socks,XL,1,2026-06-06 12:39:00
40637,marcus.jones50@yahoo.com,Marcus,Jones,555-4350,1988-05-16,,coach,U12 Bears,U12,15.00,unpaid,Shorts,YS,1,2026-06-03 11:13:00
40638,ava.williams84@gmail.com,Ava,Williams,555-6306,1995-08-09,,parent,U12 Bears,U12,30.00,unpaid,Socks,L,2,2026-06-11 16:10:00
40639,liam.oakley70@gmail.com,Liam,Oakley,555-4241,1970-05-07,,volunteer,U14 Cobras,U14,50.00,unpaid,Jersey,YL,2,2026-06-16 14:38:00
40640,sophia.williams55@corp.io,Sophia,Williams,555-7735,2018-01-15,parent_williams@corp.io,player,U10 Storm,U10,20.00,partial,Shorts,YS,1,2026-06-19 08:58:00
40641,oliver.davis21@outlook.com,Oliver,Davis,555-3433,1982-02-12,,volunteer,U12 Bears,U12,10.00,partial,Shorts,S,1,2026-06-07 10:36:00
40642,oliver.miller10@hotmail.com,Oliver,Miller,555-3867,1975-06-26,,parent,U10 Tigers,U10,20.00,unpaid,Socks,YL,1,2026-06-28 11:12:00
40643,grace.smith99@yahoo.com,Grace,Smith,555-8630,1970-07-06,,coach,U14 Cobras,U14,15.00,partial,Cleats,YL,1,2026-06-01 09:30:00
40644,timmy.oakley56@corp.io,Timmy,Oakley,555-9136,2011-08-10,parent_oakley@gmail.com,player,U14 Cobras,U14,25.00,paid,Jersey,L,1,2026-06-24 13:55:00
40645,isabella.johnson31@yahoo.com,Isabella,Johnson,555-1268,1976-07-14,,coach,U10 Tigers,U10,15.00,partial,Shorts,YL,1,2026-06-25 12:16:00
40646,liam.brodie76@corp.io,Liam,Brodie,555-3943,1977-08-29,,parent,U12 Bears,U12,25.00,unpaid,Jersey,YS,1,2026-06-08 10:13:00
40647,timmy.hopper95@hotmail.com,Timmy,Hopper,555-1707,2019-08-26,parent_hopper@yahoo.com,player,U10 Storm,U10,15.00,unpaid,Cleats,S,1,2026-06-28 17:50:00
40648,alex.johnson77@gmail.com,Alex,Johnson,555-7814,1974-02-06,,coach,U14 Eagles,U14,10.00,unpaid,Shorts,XL,1,2026-06-03 16:23:00
40649,grace.davis93@corp.io,Grace,Davis,555-2709,2011-09-14,parent_davis@yahoo.com,player,U12 Bears,U12,15.00,partial,Socks,L,1,2026-06-06 17:16:00
40650,james.miller27@hotmail.com,James,Miller,555-3558,2018-02-02,parent_miller@corp.io,player,U14 Eagles,U14,50.00,paid,Jersey,YS,2,2026-06-13 13:47:00
40651,alex.oakley30@corp.io,Alex,Oakley,555-1056,1993-08-01,,parent,U14 Cobras,U14,20.00,partial,Cleats,XL,1,2026-06-15 13:24:00
40652,alex.oakley17@outlook.com,Alex,Oakley,555-3041,1986-09-13,,parent,U14 Eagles,U14,15.00,unpaid,Socks,S,1,2026-06-08 08:48:00
40653,sophia.williams46@yahoo.com,Sophia,Williams,555-7445,1970-01-08,,parent,U10 Tigers,U10,25.00,paid,Jersey,YL,1,2026-06-01 17:01:00
40654,marcus.jones14@hotmail.com,Marcus,Jones,555-4196,1974-08-08,,volunteer,U10 Storm,U10,25.00,paid,Jersey,YS,1,2026-06-22 14:58:00
40655,sophia.johnson94@corp.io,Sophia,Johnson,555-2703,2011-12-06,parent_johnson@gmail.com,player,U14 Cobras,U14,20.00,paid,Shorts,YM,1,2026-06-29 14:51:00
40656,ava.williams76@hotmail.com,Ava,Williams,555-6713,1983-12-16,,coach,U10 Storm,U10,20.00,partial,Socks,XL,1,2026-06-19 10:49:00
40657,olivia.miller35@hotmail.com,Olivia,Miller,555-8280,1989-11-14,,coachh,U12 Bears,U12,45.00,paid,Shorts,S,3,2026-06-30 11:38:00
40658,isabella.rodriguez38@gmail.com,Isabella,Rodriguez,555-1692,1979-05-05,,volunter,U10 Storm,U10,20.00,paid,Shorts,XL,1,2026-06-03 12:38:00
40659,olivia.brodie53@hotmail.com,Olivia,Brodie,555-3986,1993-03-27,,volunteer,U10 Storm,U10,15.00,unpaid,Shorts,YM,1,2026-06-05 15:43:00
40660,ava.johnson9@hotmail.com,Ava,Johnson,555-4848,1990-07-03,,parent,U14 Eagles,U14,25.00,partial,Jersey,L,1,2026-06-15 17:55:00
40661,grace.martinez13@outlook.com,Grace,Martinez,555-5686,2013-04-05,parent_martinez@yahoo.com,player,U14 Cobras,U14,20.00,unpaid,Socks,XL,2,2026-06-03 16:49:00
40662,grace.brown62@outlook.com,Grace,Brown,555-6965,1972-10-24,,volunteer,U12 Bears,U12,20.00,partial,Socks,YL,1,2026-06-02 16:55:00
40663,emma.smith30@yahoo.com,Emma,Smith,555-5708,1985-01-04,,parent,U14 Eagles,U14,30.00,partial,Shorts,M,3,2026-06-22 13:14:00
40664,emma.williams41@yahoo.com,Emma,Williams,555-2574,1991-01-15,,volunteer,U12 Lightning,U12,20.00,partial,Cleats,YS,1,2026-06-26 10:49:00
40665,ava.williams99@corp.io,Ava,Williams,555-9027,1988-08-11,,coach,U12 Bears,U12,20.00,paid,Socks,YM,2,2026-06-09 14:55:00
40666,noah.smith69@hotmail.com,Noah,Smith,555-5943,2010-02-13,parent_smith@yahoo.com,player,U14 Eagles,U14,20.00,paid,Socks,L,1,2026-06-13 08:43:00
40667,emma.vance72@outlook.com,Emma,Vance,555-7841,1970-10-16,,coach,U12 Lightning,U12,30.00,partial,Socks,YM,3,2026-06-16 09:57:00
40668,james.smith16@hotmail.com,James,Smith,555-2744,2018-12-24,parent_smith@outlook.com,player,U10 Tigers,U10,40.00,partial,Jersey,S,1,2026-06-05 17:36:00
40669,isabella.williams89@yahoo.com,Isabella,Williams,555-8991,1972-03-09,,volunteer,U12 Lightning,U12,75.00,paid,Jersey,S,3,2026-06-08 11:10:00
40670,james.davis49@hotmail.com,James,Davis,555-8174,1981-08-07,,coach,U14 Eagles,U14,75.00,unpaid,Jersey,YS,3,2026-06-25 11:50:00
40671,timmy.rodriguez62@outlook.com,Timmy,Rodriguez,555-3315,1978-03-13,,coach,U10 Tigers,U10,50.00,paid,Jersey,YS,2,2026-06-10 14:06:00
40672,daniel.garcia45@outlook.com,Daniel,Garcia,555-7353,1985-02-04,,parent,U14 Cobras,U14,100.00,paid,Jersey,YS,4,2026-06-15 17:29:00
40673,olivia.johnson68@hotmail.com,Olivia,Johnson,555-7621,1994-05-24,,parent,U14 Eagles,U14,30.00,paid,Cleats,YS,3,2026-06-13 12:42:00
40674,daniel.williams27@corp.io,Daniel,Williams,555-9828,1973-04-02,,volunteer,U12 Bears,U12,20.00,partial,Shorts,YS,2,2026-06-12 12:45:00
40675,marcus.hopper32@yahoo.com,Marcus,Hopper,555-1947,2018-07-07,parent_hopper@yahoo.com,player,U12 Lightning,U12,45.00,partial,Shorts,XL,3,2026-06-05 08:26:00
40676,olivia.jones97@gmail.com,Olivia,Jones,555-9426,2013-10-01,parent_jones@corp.io,player,U12 Bears,U12,10.00,paid,Shorts,XL,1,2026-06-10 08:31:00
40677,olivia.rodriguez96@yahoo.com,Olivia,Rodriguez,555-8668,1988-09-03,,parent,U14 Cobras,U14,25.00,partial,Jersey,XL,1,2026-06-13 16:42:00
40678,marcus.vance7@yahoo.com,Marcus,Vance,555-3747,1994-11-13,,volunteer,U14 Eagles,U14,15.00,unpaid,Socks,S,1,2026-06-15 17:53:00
40679,marcus.johnson62@corp.io,Marcus,Johnson,555-5394,1972-06-08,,parent,U12 Bears,U12,20.00,paid,Cleats,S,1,2026-06-16 10:24:00
40680,william.brown64@outlook.com,William,Brown,555-1182,1971-04-27,,coach,U14 Cobras,U14,40.00,paid,Jersey,S,1,2026-06-29 16:45:00
40681,oliver.williams53@hotmail.com,Oliver,Williams,555-4385,1987-06-11,,parent,U10 Storm,U10,60.00,unpaid,Shorts,S,3,2026-06-12 10:42:00
40682,sophia.hopper29@hotmail.com,Sophia,Hopper,555-6482,2010-10-04,parent_hopper@gmail.com,player,U10 Storm,U10,15.00,paid,Cleats,YS,1,2026-06-29 15:40:00
40683,grace.garcia33@gmail.com,Grace,Garcia,555-9458,2011-11-20,parent_garcia@corp.io,player,U14 Cobras,U14,60.00,unpaid,Socks,L,3,2026-06-27 14:08:00
40684,james.davis68@outlook.com,James,Davis,555-8253,1971-03-15,,parent,U10 Storm,U10,10.00,paid,Shorts,S,1,2026-06-21 08:07:00
40685,liam.davis13@gmail.com,Liam,Davis,555-5472,1975-08-05,,parent,U10 Tigers,U10,15.00,partial,Cleats,M,1,2026-06-05 10:20:00
40686,timmy.rodriguez87@corp.io,Timmy,Rodriguez,555-7252,1979-12-27,,coach,U14 Cobras,U14,15.00,partial,Shorts,YS,1,2026-06-02 11:27:00
40687,emma.davis90@hotmail.com,Emma,Davis,555-8640,1984-04-15,,volunteer,U10 Storm,U10,25.00,partial,Jersey,YM,1,2026-06-06 16:30:00
40688,james.jones21@corp.io,James,Jones,555-3236,1981-11-11,,coach,U10 Storm,U10,30.00,paid,Cleats,L,2,2026-06-30 13:36:00
40689,sophia.miller77@corp.io,Sophia,Miller,555-1384,1984-01-06,,coach,U10 Storm,U10,20.00,partial,Shorts,YS,1,2026-06-04 13:41:00
40690,grace.hopper80@gmail.com,Grace,Hopper,555-2960,1987-07-22,,coach,U14 Cobras,U14,15.00,partial,Socks,YS,1,2026-06-12 13:38:00
40691,isabella.brodie43@corp.io,Isabella,Brodie,555-6137,1990-09-03,,coach,U10 Tigers,U10,10.00,unpaid,Cleats,YM,1,2026-06-04 17:23:00
40692,alex.miller77@yahoo.com,Alex,Miller,555-8315,2018-10-03,parent_miller@gmail.com,player,U10 Storm,U10,25.00,partial,Jersey,M,1,2026-06-29 08:22:00
40693,noah.garcia95@outlook.com,Noah,Garcia,555-1293,2018-10-22,parent_garcia@gmail.com,player,U14 Cobras,U14,15.00,unpaid,Socks,M,1,2026-06-23 17:32:00
40694,olivia.hopper77@corp.io,Olivia,Hopper,555-9636,2010-12-28,parent_hopper@gmail.com,player,U12 Bears,U12,10.00,paid,Socks,S,1,2026-06-19 17:37:00
40695,isabella.vance85@gmail.com,Isabella,Vance,555-8563,1991-04-24,,coach,U14 Cobras,U14,20.00,paid,Socks,YS,1,2026-06-23 14:09:00
40696,emma.jones77@hotmail.com,Emma,Jones,555-7274,1975-09-18,,parent,U10 Storm,U10,15.00,paid,Socks,YL,1,2026-06-01 16:30:00
40697,oliver.jones7@corp.io,Oliver,Jones,555-4462,2015-02-20,parent_jones@outlook.com,player,U10 Tigers,U10,15.00,partial,Cleats,YS,1,2026-06-25 15:16:00
40698,ava.smith63@yahoo.com,Ava,Smith,555-8114,1993-07-13,,volunteer,U12 Lightning,U12,15.00,paid,Cleats,L,1,2026-06-04 15:03:00
40699,olivia.davis22@outlook.com,Olivia,Davis,555-6038,1970-03-01,,volunteer,U10 Storm,U10,25.00,partial,Jersey,L,1,2026-06-09 09:07:00
40700,noah.garcia67@outlook.com,Noah,Garcia,555-6561,1977-09-19,,parent,U12 Lightning,U12,25.00,unpaid,Jersey,YS,1,2026-06-16 11:53:00
40701,daniel.davis60@gmail.com,Daniel,Davis,555-7053,1974-10-27,,volunteer,U14 Cobras,U14,15.00,paid,Shorts,XL,1,2026-06-20 12:03:00
40702,grace.davis48@yahoo.com,Grace,Davis,555-8661,1972-11-18,,volunteer,U12 Lightning,U12,15.00,partial,Shorts,M,1,2026-06-03 14:59:00
40703,noah.smith36@gmail.com,Noah,Smith,555-8109,1981-07-22,,coach,U12 Bears,U12,20.00,unpaid,Socks,S,2,2026-06-21 13:18:00
40704,grace.brown78@yahoo.com,Grace,Brown,555-1029,1983-07-04,,coach,U14 Cobras,U14,25.00,partial,Jersey,YS,1,2026-06-02 14:07:00
40705,isabella.rodriguez14@yahoo.com,Isabella,Rodriguez,555-7081,1990-11-02,,coach,U10 Storm,U10,10.00,partial,Socks,M,1,2026-06-11 13:22:00
40706,noah.garcia53@corp.io,Noah,Garcia,555-8499,1992-06-30,,volunteer,U12 Lightning,U12,20.00,partial,Socks,YS,1,2026-06-17 15:28:00
40707,marcus.davis98@outlook.com,Marcus,Davis,555-9711,1990-04-26,,coach,U10 Storm,U10,15.00,paid,Socks,YS,1,2026-06-20 10:12:00
40708,james.davis41@outlook.com,James,Davis,555-4364,2016-04-30,parent_davis@yahoo.com,player,U10 Storm,U10,10.00,paid,Shorts,YL,1,2026-06-04 09:19:00
40709,oliver.hopper59@corp.io,Oliver,Hopper,555-4407,1986-06-10,,Parent ,U10 Storm,U10,10.00,partial,Socks,S,1,2026-06-16 16:48:00
40710,sarah.garcia88@gmail.com,Sarah,Garcia,555-8474,1985-03-31,,parent,U12 Lightning,U12,10.00,partial,Socks,YL,1,2026-06-16 17:26:00
40711,sophia.smith35@gmail.com,Sophia,Smith,555-9337,1995-05-08,,parent,U12 Lightning,U12,15.00,partial,Cleats,YS,1,2026-06-05 08:12:00
40712,grace.brodie28@gmail.com,Grace,Brodie,555-2976,1983-05-12,,parent,U12 Bears,U12,45.00,paid,Cleats,M,3,2026-06-14 14:42:00
40713,james.miller44@corp.io,James,Miller,555-4920,1978-06-13,,parent,U10 Storm,U10,75.00,partial,Jersey,YM,3,2026-06-29 12:36:00
